FID,name,latitude,longitude
608,S2EA-J Store,14.3376999,120.9499969
609,Puregold,10.6733999,122.9479980
610,Kadiwa Market,14.3280001,120.9599991
611,Robinson's Supermarket,10.7209997,122.5579987
612,Rising Sun,16.4421005,120.5930023
613,Tael's Sari-sari Store,16.5144997,120.4039993
614,Ever,14.6932001,121.0299988
615,Iloilo Supermart City Mall Pavia Iloilo,10.7509003,122.5400009
616,Puregold Supermart Pavia Iloilo,10.7539997,122.5380020
617,SaveMore,11.2473001,125.0009995
618,Metro Gaisano Supermart Atria,10.7068005,122.5490036
619,Iloilo Supermart Tagbak,10.7627001,122.5790024
620,ISC Commercial Complex,10.7639999,122.5800018
621,Metro Supermarket,14.5509996,121.0569992
622,Alta Tierra Mini-Market,10.7407999,122.5640030
623,SM Supermarket Iloilo,10.7142000,122.5520020
624,Iloilo Supermarket Arevalo,10.6875000,122.5169983
625,Puregold Supermarket,13.1431999,123.7590027
626,LCC Expressmart,13.1386003,123.7369995
627,Savemore Supermarket,13.1490002,123.7529984
628,LCC Expressmart,13.1429005,123.7279968
629,Alfamart,14.3942003,120.9400024
630,LCC Market Plus Pio Duran,13.0326996,123.4459991
631,Grandmega Supermarket,6.9352498,122.0920029
632,Alfamart,14.3521996,121.0660019
633,Ilaya Mart,13.9341002,121.6149979
634,Good Year,8.9490004,125.5439987
635,Hengson Commercial,16.0454006,120.3420029
636,EC New Deal Supermart,16.0454006,120.3420029
637,JPL Grocery,16.0053005,120.6679993
638,Choice Mart,7.0849700,125.6110001
639,Emwin's Store,9.2138996,123.5139999
640,Alre General Merchandise,6.8821201,126.0869980
641,Compra,6.8829098,126.0869980
642,Tea Avenue,8.1870098,126.3539963
643,2020 Mega Mart,14.3633003,121.0569992
644,Ester Supermarket,14.3632002,121.0569992
645,Prince Hypermart,11.2496004,124.0019989
646,Gaisano Mart,10.2639999,123.8399963
647,Robinsons Supermarket,10.2667999,123.8430023
648,Unitop,10.2624998,123.8389969
649,SM supermaket,10.3504000,123.9479980
650,Masagana Ricemill and Feed Supply,16.3903999,121.1149979
651,Happy Mart,10.2645998,123.8410034
652,Alfamart,14.3418999,121.0459976
653,Easylane Supermarket,14.7091999,121.0619965
654,Ever Supermarket,14.6862001,120.9580002
655,Savemore,14.5672998,120.9919968
656,Commercial and Residential Units,14.7289000,120.9919968
657,Wellcome,14.3431997,121.0380020
658,Puregold,14.3806000,120.8789978
659,San Roque Supermarket,14.3627996,121.0559998
660,Robinsons Supermarket,8.2189598,124.2389984
661,AllDay Supermarket,14.5305996,121.0739975
662,UniCity,11.2452002,125.0039978
663,Alfamart,14.3434000,121.0579987
664,Alfamart,14.3425999,121.0370026
665,South Emerald Supermarket,13.9278002,121.4250031
666,Metro Supermarket,14.5241003,121.0139999
667,Gaisano Grand Mall Dumanjug,10.0579004,123.4359970
668,Gaisano,10.2444000,123.7929993
669,Gaisano Supermarket,11.0514002,124.0059967
670,Gaisano Grand Mall Liloan,10.4005003,124.0000000
671,Gaisano Capital Ozamiz Southwing,8.1426802,123.8450012
672,Wellcome,14.4172001,121.0459976
673,Fairmart,10.6659002,122.9459991
674,Satellite Market,10.6637001,122.9390030
675,Lopue's,10.6021996,123.0459976
676,Petron Gasul Center,8.0512199,123.7949982
677,Sagitarius Store,8.0222797,123.8239975
678,Handumanan Market,10.6042995,122.9710007
679,Baguio Metro Mart,16.4132996,120.5940018
680,Fitmart,6.1126399,125.1689987
681,Robinson's Place,6.1210699,125.1910019
682,Robinson's Supermarket,14.5754995,120.9840012
683,Robinsons Supermarket,13.8963003,120.9049988
684,LOON Mini Mart,12.4975996,124.6409988
685,Montery Meat Shop,12.4972000,124.6419983
686,Anna Basilio Supermarket,14.4793997,120.8990021
687,Irene Grocery,14.4797001,120.8990021
688,Gaisano Capital SRP,10.2572002,123.8590012
689,EVER SUPERMARKET,14.6101999,120.9950027
690,Trabajo Market,14.6100998,120.9960022
691,Unimart,14.6025000,121.0479965
692,SM Supermarket,13.9546003,121.1630020
693,Puregold,14.6378002,120.9739990
694,CSI Malasiqui,15.9188995,120.4150009
695,Agring-Agree Mart,13.9404001,121.1600037
696,SaveMore Market,13.9827995,121.3290024
697,Puregold Supermarket,7.9042301,125.0910034
698,Wellcome,14.6534004,121.1029968
699,Mightee Mart,14.6020002,121.0120010
700,Urdaneta City Bagsakan Market,15.9748001,120.5680008
701,Gaisano Supermarket,8.4865799,124.6510010
702,Bajenting Residences,9.8801003,123.5950012
703,Georkimart,13.9316998,121.6129990
704,Kossa Mart Korean Grocery,14.3008003,120.9540024
705,Puregold Tanzang Luma,14.4219999,120.9420013
706,Jon Mart,14.6309004,121.0029984
707,San Mateo Wet and Dry Market,14.6977997,121.1200027
708,Puregold,14.5223999,121.1539993
709,Golden Soy,8.7453203,124.7819977
710,Puregold,14.7809000,121.0329971
711,Robinsons Place Tagum,7.4295301,125.7969971
712,San Roque SuperMarket,14.4221001,120.9410019
713,Puregold,14.4221001,120.9400024
714,Prince Hypermart,9.6332397,125.5670013
715,Prime Supermart,13.6981001,123.4899979
716,Super SM Eton,14.6443005,121.0390015
717,Savemore,14.5737000,121.0490036
718,SM Depot,14.6230001,121.0559998
719,Sanford SM Novaliches,14.7074003,121.0380020
720,Super 8,14.8358002,120.7340012
721,Savemore,16.4144001,120.5970001
722,Shoppers' Mart,14.6006002,120.9759979
723,Urdaneta City Bagsakan,15.9744997,120.5650024
724,Liana's Supermarket,14.1065998,121.1470032
725,Walter Mart Supermarket,15.4868002,120.9720001
726,Puregold,14.6063004,120.9710007
727,Puregold,14.6049004,120.9739990
728,Nem's Hypermarket,11.4748001,123.0879974
729,Lester Lace,11.7767000,124.8840027
730,Puregold ligaya,14.6183004,121.0940018
731,Robinsons Selections,14.5332003,121.0510025
732,Grocery Mart,14.8408003,120.7639999
733,Bayle supermarket,17.4118004,121.4449997
734,Garchitorena Supermarket,13.8835001,123.6989975
735,Puregold,14.5839996,121.1240005
736,Robinson's supermarket,8.1440401,123.8410034
737,Robinsons Supermarket,14.8505001,120.8239975
738,Robinsons Supermarket,14.9007998,120.8659973
739,Holcim,8.3330498,124.2509995
740,Puregold Jr.,14.2891998,121.1100006
741,Puregold Jr.,14.6696997,121.1080017
742,Puregold Extra Brookside,14.5846996,121.1240005
743,Savemore,10.1021004,123.6389999
744,Super Metro Carcar,10.1091995,123.6510010
745,SM Hypermarket,14.7546997,120.9560013
746,Puregold,14.8358002,120.7330017
747,Robinsons Easymart,14.4375000,121.0049973
748,Mandarin Supermarket,14.6018000,120.9769974
749,Puregold Extra,14.6822004,121.1159973
750,Orliz General Merchandise,6.1764202,125.1520004
751,Flavcor Enterprises,6.1763601,125.1529999
752,Celtabowskie Agrivet Supply,6.1764598,125.1539993
753,Orliz General Merchandise,6.1764102,125.1520004
754,Puregold,15.3069000,120.9459991
755,Grocery Store,10.3139000,123.9309998
756,Robinsons Supermarket,14.4343996,121.0419998
757,Shopper's Mart,16.5163994,121.1829987
758,Bagabag Marketplace,16.6044998,121.2519989
759,Puregold Rosario,14.5902996,121.0849991
760,Alfonso Supermarket,14.5902996,121.0849991
761,Budgetlane,14.5909004,121.0869980
762,Ever Supermarket,14.7193003,121.0080032
763,Robinsons BF,14.4563999,121.0080032
764,Wet Market (talipapa),14.8100996,121.0630035
765,Sampol Wet Market,14.8568001,121.0550003
766,SM Savemore,14.4046001,120.9059982
767,Langaray Wet Market,14.6500998,120.9649963
768,Ever Supermarket,14.6508999,120.9639969
769,HB1,7.0923200,125.5009995
770,Ataw Mall,14.8789997,120.2350006
771,Homeworks,14.3638000,121.0579987
772,lacson,14.7798996,121.0370026
773,Robinsons Supermarket,15.5914001,120.9199982
774,M & W,14.2358999,121.3629990
775,Alfamart,14.2306004,121.3649979
776,Prosperity,15.4811001,120.9599991
777,Robinsons Place Ormoc,11.0251999,124.6050034
778,SM Savemore,17.6144009,121.7279968
779,Puregold,14.6571999,121.0059967
780,Robinsons Supermarket,14.6849003,121.0770035
781,Gaisano Capital Casuntingan,10.3453999,123.9309998
782,Savemore Market,16.3882008,121.1070023
783,Suave's Supermarket,14.7528000,121.1579971
784,SM Supermarket,14.0710001,121.3030014
785,Robinsons Supermarket,14.5871000,120.9960022
786,Superama,7.1072202,124.8259964
787,Savemore Binangonan,14.4941998,121.1809998
788,Savemore Market,16.5151005,121.1809998
789,SM Supermarket,14.3116999,121.0989990
790,PTANZO Prime Goods Source,14.1142998,122.9540024
791,Nolyns,11.2066002,124.9980011
792,Puregold Calanipawan,11.2081003,124.9990005
793,Wilfes,11.2047997,124.9970016
794,SM SaveMore Sta. Barbara Iloilo,10.8240995,122.5319977
795,MCC plastic wares,11.9629002,121.9270020
796,Savemore Market,10.6920004,122.5830002
797,Bilcris sausages,9.3036804,123.3079987
798,SM Savemore Supermarket,6.0773602,125.1460037
799,SM Supermarket,6.1161098,125.1809998
800,Violy's Minimart,15.7941999,120.9919968
801,Savemore Seaside City,10.2819004,123.8799973
802,Metro Supermarket,10.5920000,124.0179977
803,Puregold,16.6886997,121.5459976
804,Mercado,14.6503000,121.0759964
805,Pick Ur Pick,7.1452198,125.4789963
806,Golden M Superstore,13.8248997,121.3949966
807,Metrogold,8.4842796,123.8079987
808,Ongville,13.9637003,121.5260010
809,Lopue's Value Store - Sagay,10.8830004,123.4110031
810,Robinson's Supermarket,14.3965998,120.8649979
811,Alfamart,14.5370998,120.9820023
812,Alfamart,14.5382004,120.9820023
813,Rustan's,14.5699997,121.1790009
814,Camille Ann's General Merchandise,12.4969997,124.6399994
815,Directway,14.8209000,120.9619980
816,Prince Warehouse Club,10.9245996,124.4339981
817,Walter Mart Cabanatuan,15.4863005,120.9710007
818,Oro supermarket,6.9050598,122.0739975
819,Savemore,16.0464001,120.5920029
820,Villegas Appliances,12.4976997,124.6409988
821,SANVIC Enterprises,12.5037003,124.6230011
822,Mighty Marson,12.4984999,124.6419983
823,Talipapa,12.5053997,124.6419983
824,Puregold,14.0811996,121.1470032
825,Spice Market,10.1532001,124.3270035
826,Wet Market,10.1533003,124.3270035
827,Ever,14.6859999,121.0240021
828,JMIE GEN.MDSE.,14.3320999,120.9189987
829,WALTER MART,15.4868002,120.9720001
830,Gaisano Grand of Kidapawan,7.0243201,125.0820007
831,One Shop,10.7175999,122.5380020
832,Ledi Supermart,10.6934996,122.5690002
833,Budget Super Store,10.6970997,122.5690002
834,One shop,10.6940002,122.5709991
835,Longwin Jaro,10.7217999,122.5540009
836,Puregold,14.3802996,120.8799973
837,Rel marketing,11.4740000,123.0879974
838,TFA Supermarket,11.4540997,123.1520004
839,Estancia supermart,11.4538002,123.1520004
840,Joeys supermarket,11.2545004,123.0179977
841,EBC Family mart,13.8787003,120.9219971
842,Talipapa,14.4202003,121.0189972
843,Optimistic,15.8957005,120.6279984
844,Puregold,14.6570997,121.0049973
845,Holiday Mart,17.3670006,120.4800034
846,Metro Gaisano,13.6218004,123.1979980
847,San Fernando Town Market,13.5647001,123.1449966
848,Orville's Martworld,17.4279995,121.7730026
849,Lydia's Supermart,17.4286995,121.7730026
850,POLYMER GROCERY AND DRUGSTORE,17.4279003,121.7720032
851,Wet Market,11.9252005,123.7720032
852,Provincial Market,15.5207996,120.9369965
853,Alfamart,14.3492002,120.9810028
854,SM Pampanga,15.0523996,120.6989975
855,Matnog Wet Market,12.5859003,124.0869980
856,Puregold gagalangin,14.6226997,120.9720001
857,Topline,10.9449997,122.6340027
858,Ulep's Mini Grocery,18.1728992,120.5960007
859,SM Hyper Market,14.3281002,120.9599991
860,GO Mart,10.7046003,122.5520020
861,NCCC Sta. Cruz,6.8385801,125.4140015
862,Rebecca's Grocery,14.4096003,121.0459976
863,Viki's Talipapa,14.6877003,120.9950027
864,Salcedo Saturday Market,14.5599003,121.0230026
865,K2 TRADING,13.9794998,121.1679993
866,Come and Shop,13.9309998,121.6129990
867,3 N'S supermart,10.9860001,122.5350037
868,XZN lucky mart,10.9473000,122.5070038
869,Central Supermarket,13.6206999,123.1829987
870,Naga Favorite,13.6205997,123.1839981
871,SM Savemore,10.3748999,123.9599991
872,Gaisano Capital,7.0809798,125.5130005
873,Little market,17.5195999,120.5250015
874,Congressional ave Supermarket,14.6587000,121.0199966
875,Savemore smc jackman,14.6577997,121.0210037
876,Marinel Store,15.0726995,120.9499969
877,Caruha Wynns Oxygen,15.0727997,120.9499969
878,Unite General Merchandise,9.7868299,125.4980011
879,Victa Mart,15.1792002,120.6439972
880,Alfamart,13.7545996,121.0599976
881,PC Mactan,10.3105001,123.9499969
882,PC Baybay,10.6772003,124.8010025
883,PC Maasin,10.1335001,124.8410034
884,PC Naval,11.5599003,124.3949966
885,PC Tacloban,11.2470999,125.0019989
886,Lores Country Market,14.5760002,121.1750031
887,Puregold Jr,14.5888996,121.0970001
888,lupa ni nanay,13.9789000,121.5139999
889,Savemore,15.4849005,120.5889969
890,SM Supermarket,14.6182003,120.9860001
891,Robinson's Supermarket,14.7054005,121.0830002
892,Farmers Market,17.1219006,121.6210022
893,Aloot Foods,6.4984102,124.8450012
894,Aloot Foods,6.4882598,124.8420029
895,Robinsons ez heights88,14.6362000,121.0729980
896,Ever Supermarket Maligaya,14.7426996,121.0589981
897,Rjd warehouse,14.7117004,121.0250015
898,Smc nova plaza,14.7215996,121.0400009
899,Busay Agricultural Supply,10.3698997,123.8750000
900,Rockwell Supermarket,14.5643997,121.0350037
901,save more supermarket,16.6882000,121.5419998
902,Pure Gold Iriga,13.4212999,123.4130020
903,Taytay Multi-Purpose Cooperative,10.8242998,119.5179977
904,Pg conception,14.6464005,121.1110001
905,Robina rf11,14.5902004,121.2379990
906,Puregold panorama,14.6386995,121.1259995
907,Sunjin,14.5670996,121.2070007
908,Puregold,7.1980400,124.2369995
909,JSB Store,11.9970999,120.2050018
910,CSI SUPERMARKET COMPLEX,15.9715996,120.5719986
911,Metro Gaisano Lapu-Lapu,10.3128004,123.9560013
912,Fooda Saversmart Kasambagan,10.3252001,123.9169998
913,Pacific Mall,10.3404999,123.9479980
914,Wilter Corn Mill,7.4577599,125.7900009
915,Domingo's Grocery,17.4701996,121.4670029
916,Circle K,14.5657997,120.9980011
917,Robinsons Supermarket,10.3264999,123.9759979
918,Savemore,17.4269009,121.7740021
919,Roadside Store,11.9982996,120.2119980
920,SM Hypermarket,14.9612999,120.8919983
921,Metro,10.3132000,123.9560013
922,Unitop,13.4049997,121.1849976
923,Save More,10.4828997,123.4199982
924,Santi's Delicatessen,14.4257002,121.0279999
925,Abot kaya,11.1707001,119.3949966
926,Nic-Antz Store,10.7222996,123.8219986
927,AC Shutters Manufacturer,16.4361000,120.5449982
928,La Nueva - City Hall,10.2921000,123.9020004
929,Calunasan Norte Shop,9.6432104,124.0049973
930,Gaisano Grand Mall Catarman,12.4898996,124.6399994
931,Robinsons Grocery,16.4118996,120.5989990
932,F & F,6.9471598,124.8870010
933,Aklan Visayan,11.7077999,122.3629990
934,GreeneryMart,11.8163004,122.1610031
935,san roque talipapa,14.3243999,120.9680023
936,7-Eleven,9.3172998,123.3030014
937,Super 8,14.6588001,121.1119995
938,Superman Korean Mart,9.5514202,123.7730026
939,Mr. JJ,15.1665001,120.5839996
940,Grocerama,7.0131602,125.4970016
941,Island Central Mactan,10.3260002,123.9759979
942,RCS 2,15.3226995,120.6520004
943,Puregold,10.4828997,123.4209976
944,Candava Supermarket,13.4996004,120.9550018
945,SM Hypermarket,10.3358002,123.9339981
946,Tutuban Mall,14.6070004,120.9729996
947,Super 8,14.6216002,121.1689987
948,Cogeo Town Center,14.6213999,121.1689987
949,Victoria Supermart,16.4134998,120.5960007
950,Ong Ville,13.9637003,121.5260010
951,savemore project 8,14.6723003,121.0199966
952,Citimart Supermarket,13.7651997,121.0559998
953,Puregold,16.4125996,120.5920029
954,Wellcome,14.4488001,120.9850006
955,Ultimart Supermarket,14.0670996,121.3270035
956,Robinson's Supermarket,13.6146002,123.1930008
957,Savemore Supermarket,14.7191000,121.0049973
958,Emilus Mart,14.4499998,120.9240036
959,Robinsons,8.4807100,124.6559982
960,NCCC Lupon,6.8966498,126.0100021
961,RC Supermarket,11.7066002,122.3710022
962,Korean Grocery,14.4064999,120.8779984
963,Super8,14.6043997,121.0240021
964,Bogo market,11.0560999,124.0120010
965,Unitop,13.7577000,121.0569992
966,Prince Warehouse,9.7615004,123.5329971
967,prince,10.4912996,122.8259964
968,Puregold Dau,15.1745005,120.5889969
969,mentkent store,8.4580603,126.1579971
970,B's Mart,10.8530998,121.0100021
971,Super 8,14.6283998,120.9739990
972,San Roque Supermarket,14.6274004,120.9739990
973,Puregold,14.6231003,120.9830017
974,Robinsons Easymart,14.6504002,121.1159973
975,Wet Market,7.6341901,124.7259979
976,FOODA,10.2581997,123.8180008
977,Robinsons Easymart,14.6629000,121.0429993
978,SRS Supermarket,14.5878000,121.1740036
979,Dolores Market,12.0347996,125.4830017
980,SM Savemore,14.5775003,120.9919968
981,Super 8,14.5684004,121.1309967
982,SM Supermarket,8.4844103,124.6549988
983,Besco Shopping Mart,15.3116999,120.9509964
984,MS Mart,14.3209000,120.7689972
985,Puregold Pavia,10.7743998,122.5419998
986,Zabeth's Store,10.2497997,123.8310013
987,Alfamart,13.7784004,121.0670013
988,Puregold,16.0447006,120.4879990
989,Ledi Supermart,10.6934004,122.5690002
990,Licanda Variety Store Leon Iloilo,10.7792997,122.3880005
991,Iloilo Society Commercial,10.6920996,122.5719986
992,Puregold Binangonan,14.4919004,121.1809998
993,MC Store,14.9674997,120.6839981
994,SM Savemore Supermarket,13.1436005,123.7460022
995,Foodmart,14.6139002,121.0530014
996,Price Smart Roundball,6.1078801,125.1800003
997,Puregold,16.3945007,120.5800018
998,Iloilo Shaghai Bazzar,10.6940002,122.5690002
999,Isetann Supermarket,14.6046000,121.0169983
1000,Masinloc Mall,15.5387001,119.9489975
1001,Mina's Minimart,15.5384998,119.9489975
1002,Savemore Supermarket,17.1931992,120.4479980
1003,Gaisano Supermarket,8.1430302,123.8440018
1004,Gaisano Supermarket,10.3901997,123.6510010
1005,LCC Expressmart,13.6302004,123.1979980
1006,Puregold,15.0646000,120.7210007
1007,Arcadia,14.2466002,121.0619965
1008,Twenty Oaks Hypermarket,14.4372997,120.4950027
1009,Alfamart,14.3613005,121.0550003
1010,LCC Supermarket,13.6177998,123.2249985
1011,Mommy Yet's Store,14.1405001,120.9779968
1012,Alfamart,14.4240999,120.8679962
1013,Ever,14.7445002,121.0350037
1014,San Roque Supermarket,14.6854000,120.9889984
1015,RA Enterprises,10.3636999,123.8259964
1016,Puregold - Obando,14.7056999,120.9410019
1017,SM Supermarket,14.2041998,121.1549988
1018,JTC Superstore,17.5466995,120.3820038
1019,Maria Rice,14.5732002,121.0619965
1020,Alfamart Sunrise Marinig,14.2778997,121.1449966
1021,Alfamart Lakeside Nest,14.2637997,121.1439972
1022,Alfamart Marinig,14.2755003,121.1510010
1023,Savemore Market,14.8021002,121.0360031
1024,Abanto Groceries,14.2224998,120.9720001
1025,Savemore Market,18.3540993,121.6419983
1026,Alfamart Milagrosa,14.3086996,121.0500031
1027,Alfamart Magallanes,14.3125000,121.0530014
1028,PUREGOLD,14.5228004,121.1539993
1029,SM Savemore,14.5226002,121.1539993
1030,RCS,15.2153997,120.6620026
1031,Savemore Market,17.6121998,121.7300034
1032,Unitop Mall,17.6198006,121.7289963
1033,Xandria Store,13.4366999,121.0199966
1034,Jaynith's Supermarket,14.2110004,121.1630020
1035,Walter Mart Supermarket,14.2326002,121.1340027
1036,Sarah Hazel Rice & Groceries,14.2068996,121.1559982
1037,SM Savemore,14.3320999,121.0820007
1038,Robinson's Supermarket,14.3288002,121.0879974
1039,Alfamart,14.3135004,121.1119995
1040,A. Venue Makati,14.5663004,121.0299988
1041,Unitop Department Store,14.5586004,121.2089996
1042,Robinsons Supermarket,14.6149998,121.0380020
1043,Times Square Talamban,10.3695002,123.9179993
1044,New York merchandising,10.6908998,122.5709991
1045,Suy Sing,10.7665005,122.5810013
1046,Washington Supermart,10.6918001,122.5650024
1047,Cebu Gluta Drip Shop (Online Seller),10.3303003,123.9290009
1048,Suy Sing Taguig,14.4823999,121.0579987
1049,Carlos Superdrug,14.6275997,121.0479965
1050,Puregold junior,10.7742004,122.5419998
1051,Shopwise Express,14.5418997,121.0179977
1052,Convenience Store,11.9506998,121.9349976
1053,Baclaran Night market,14.5276003,120.9970016
1054,Super Metro Supermarket,14.1163998,120.9609985
1055,Savemore Market,15.6077003,120.5999985
1056,Walter Mart Supermarket,14.2021999,121.1539993
1057,F. P. Perez Mini Mart,14.2110996,121.1650009
1058,Puregold Calamba-Bayan,14.2128000,121.1640015
1059,Ultramega Supermarket,14.6592999,120.9710007
1060,Shop2Save,14.5745001,121.1139984
1061,Alfamart,14.3590002,121.0419998
1062,Fish Vendor,9.1637602,123.4869995
1063,M. Lumanao store,7.1373000,125.8929977
1064,Ever,14.3206997,120.9840012
1065,Puregold,11.6134996,125.4339981
1066,sari-sari store,14.8562002,120.9540024
1067,sari-sari store,14.8557997,120.9540024
1068,Gaisano Capital,10.3853998,124.9850006
1069,Villa Fedelina Supermarket,8.9537497,125.5329971
1070,Unitop,8.9478998,125.5439987
1071,LCC Express Mart Gubat,12.9204998,124.1240005
1072,Super88,14.6757002,120.9410019
1073,Puregold Boac,13.4484997,121.8379974
1074,Malabon City Square,14.6578999,120.9609985
1075,Puregold Pavia,10.7742996,122.5419998
1076,Value Chain Solution Inc.,15.4789000,120.9660034
1077,Croft Bulk Foods,7.0814500,125.6019974
1078,SM SaveMore Pavia,10.7533998,122.5380020
1079,Robinsons Supermarket,10.7539997,122.5400009
1080,Savemore Market,14.5696001,120.9889984
1081,All About Baking,14.6187000,121.0029984
1082,SM Hypermarket,14.4854002,121.0429993
1083,RRL Clean Rice,14.5846004,121.0250015
1084,Puregold,15.8100004,120.4570007
1085,Walter Mart Supermarket,14.1604004,121.1399994
1086,Liberty,13.7074003,123.2139969
1087,Gaisano Capital Oton,10.6914997,122.4700012
1088,CityMall Palo,11.1771002,125.0009995
1089,CPT,10.6975002,122.5690002
1090,Ledi Supermart,10.6948004,122.5690002
1091,NE Baler,15.7538996,121.5449982
1092,Robinsons Supermarket,11.2400999,124.9869995
1093,Gaisano Capital Supermarket,7.8239598,123.4410019
1094,Green Tom's Organic,13.9385004,121.6129990
1095,Puregold,11.5771999,122.7529984
1096,Alfamart,14.3072996,121.1100006
1097,Shop n save supermarket,20.4475002,121.9700012
1098,Supermarket,20.4501991,121.9720001
1099,Prince Hypermart Calinog,11.1269999,122.5390015
1100,Alfamart,14.3218002,121.0979996
1101,Hedric Store,9.3345604,125.9739990
1102,Puregold,14.8014002,120.5350037
1103,CBN Boneless Bangus,16.0673008,120.3349991
1104,Dolores Market,12.0355997,125.4830017
1105,CFMPC Warehouse,10.7798004,122.3870010
1106,Aquarex Marketing - Ginebra,16.6875000,120.3410034
1107,Ever Supermarket,14.7061005,121.0729980
1108,Balageo's Grocery,17.4699993,121.4690018
1109,Nansev Grocery,17.4699993,121.4690018
1110,JTC Mall,16.9363003,120.4469986
1111,Zeny's Supermarket,16.9353008,120.4449997
1112,Penguin Mart ペンギンマート,14.5698996,120.9850006
1113,Walter Mart Noveleta,14.4293003,120.8939972
1114,Wellcome Supermarket,10.2779999,123.8539963
1115,Robinson's Supermarket,14.4111996,121.0469971
1116,SM Hypermarket,14.6714001,121.0390015
1117,Adlei Sari Sari Store,14.2882004,120.8649979
1118,Sustamina,14.2845001,120.8679962
1119,Profit Saver,14.2872000,120.8649979
1120,Teppen,14.5553999,121.0139999
1121,Robinson's Supermarket,10.6322002,122.9700012
1122,Puregold,14.5976000,121.0179977
1123,Puregold,15.6585999,120.7669983
1124,MC Jade Supermart,10.9004002,123.0709991
1125,Injap Supermart,11.5847998,122.7529984
1126,Shopper's Budget Store,11.3009996,124.6890030
1127,Pure Gold,11.3004999,124.6910019
1128,Puregold,14.5993996,120.9810028
1129,WVP Lopson,7.0764699,125.6230011
1130,Felcris Sales,7.0768199,125.6200027
1131,Shariff Aguak Old Market,6.8629699,124.4440002
1132,San Roque Supermarket,14.5476999,121.0640030
1133,Marketplace,14.6012001,121.0540009
1134,Dismart,13.8795004,121.5520020
1135,Metro,15.1622000,120.6100006
1136,630 Minimart,14.3431997,121.0579987
1137,619 Croceries,17.1214008,121.6179962
1138,Alfamart,14.3535004,121.0090027
1139,Alfamart,14.5818005,121.1129990
1140,Value Chain Solution Inc.,17.6352997,121.7129974
1141,Puregold,14.0611000,121.2369995
1142,SM Hypermarket,14.4084997,120.9240036
1143,Wet Market,8.2289696,124.2340012
1144,Gaisano Riverside,11.0077000,124.6039963
1145,Family Mart & General Merchandise,14.8442001,121.9700012
1146,Wanbee Supermarket,16.1543007,119.9810028
1147,Abad Supermarket,14.4195995,120.9390030
1148,Bague Store and Agrivet Supply,11.1591997,124.9889984
1149,San Roque Supermarket,16.1564007,119.9830017
1150,Savemore supermarket,16.1557007,119.9800034
1151,Alfamart,14.4312000,121.0110016
1152,Store behind Petron,9.1582003,123.4940033
1153,Robinsons Supermarket,14.5721998,121.0830002
1154,Landers Superstore,14.4151001,121.0169983
1155,Robinson's Supermarket,11.5922003,122.7529984
1156,blue building,13.4478998,121.8389969
1157,San Roque Supermarket,14.4369001,121.0059967
1158,Jow's Mart,14.4157000,120.9499969
1159,Public market,12.3640003,123.6220016
1160,Ever Supermarket,14.6296997,120.9950027
1161,Bis Choice,10.7796001,122.3889999
1162,Marketplace,14.6042995,121.0339966
1163,Robinsons Arvo,14.3591003,120.9820023
1164,Dao Public Market,11.3964996,122.6800003
1165,Robinson’s Supermarket,14.4286003,120.9649963
1166,Unimec,14.3392000,121.0839996
1167,SM Supermarket,14.6046000,121.0179977
1168,Bocala Trirom Building 1995,11.3958998,122.6809998
1169,South Emerald,13.9439001,121.5920029
1170,All Day Supermarket Iloilo,10.7370996,122.5130005
1171,Acc Hypermart,13.5801001,124.2279968
1172,Sta. Cruz Market,17.0811996,120.4570007
1173,Prince Hypermart,8.2409496,122.9990005
1174,Lofer General Merchandise,8.2381897,122.9980011
1175,ER SUPERMARKET,6.8963199,126.0139999
1176,Ever Supermarket,14.7017002,121.0360031
1177,All Day Supermarket,14.4257002,120.8919983
1178,Cantilan Public Market,9.3343296,125.9789963
1179,Golden Soy,8.7414198,124.7819977
1180,Unitop Baliuag,14.9615002,120.8939972
1181,Harizon Wholesale Center,14.5365000,120.9960022
1182,Magaldan Public Market,16.0669003,120.4039993
1183,SM Hypermarket,14.6877003,121.0000000
1184,Citra Mina Seafood Market,6.4897199,124.8570023
1185,AM Castro Chicken Dealer,14.7250996,120.9660034
1186,Alpha Mart,14.7360001,120.9580002
1187,Asjen,10.3268995,123.9440002
1188,Bert N Marie Grocery,14.7658005,120.9970016
1189,Puregold,14.7264004,120.9599991
1190,Alfamart,14.4410000,120.9639969
1191,Puregold,10.6913004,122.4680023
1192,Waltermart Supermarket,14.8275003,120.8740005
1193,Barreto MiniMart,14.8497000,120.2649994
1194,kurt and kaye mart,14.7498999,120.9670029
1195,VO Salcedo HomeCenter,9.2506905,124.7220001
1196,Savemore,14.7441998,120.9700012
1197,roel's store,14.7266998,120.9749985
1198,Rustan's Supermarket,10.3424997,123.9189987
1199,Prince,9.2707396,118.4110031
1200,Super 8,14.7350998,120.9609985
1201,BQ Superstore,9.6497898,124.3649979
1202,Prince,8.7759199,117.8369980
1203,Gaisano,9.2528200,124.7160034
1204,Kibawe Public Market,7.5701098,124.9860001
1205,578,15.9195995,120.4160004
1206,Angels,13.1906996,123.6009979
1207,Shopwise,14.5730000,121.0179977
1208,Pasalubong Center,10.5714998,122.0709991
1209,CityMall Mayombo,16.0380001,120.3470001
1210,Wellcome,10.3262997,123.9179993
